timestamp,tOut,humidity,tIn,maciek,dawid,wojtek,patryk
1589468300,17.81,86.8999,19.9732675498734,0,1,0,0
1589469200,18.09,79,19.8284792758975,0,1,0,0
1589470100,18.82,79.7,19.4897556265429,0,1,0,0
1589471000,17.64,74.5,20,0,0,0,0
1589471900,17.34,75.8999,20,0,0,0,0
1589472800,17.16,77,20.6118253327224,1,0,0,0
1589473700,17.77,72.7999,20.5280786229454,1,1,0,0
1589474600,18.45,70.8999,19.4856702456757,1,1,0,0
1589475500,19.22,67.86,19.2665641961497,0,1,0,0
1589476400,19.94,65.7899,20,0,0,0,0
1589477300,19.46,64.2999,20.6637605175582,1,0,0,1
1589478200,19.78,61.09,21.0543540889963,1,0,1,1
1589479100,20.38,60.48,20,0,0,0,0
1589480000,20.46,60.2,19.1388287059786,0,1,0,0
1589480900,20.38,57.9399,19.4662175949183,0,1,0,0
1589481800,20.73,60.2,19.5690308854272,0,0,0,1
1589482700,21.21,58.71,20,0,0,0,0
1589483600,21.27,56.96,20,0,0,0,0
1589484500,21.59,52.98,20,0,0,0,0
1589485400,22.05,55.92,20.3724698185811,1,0,0,0
1589486300,21.9,51.2,20,0,0,0,0
1589487200,21.23,53.58,20,0,0,0,0
1589488100,20.61,54.52,20,0,0,0,0
1589489000,20.79,52.73,20,0,0,0,0
1589489900,20.74,51.05,20,0,0,0,0
1589490800,21.19,51.7,20,0,0,0,0
1589491700,21.01,52.17,20,0,0,0,0
1589492600,21.07,50.48,20,0,0,0,0
1589493500,20.88,50.95,20,0,0,0,0
1589494400,20.47,49.46,20.0225093106069,1,0,0,0
1589495300,20.32,51.35,20,0,0,0,0
1589496200,19.77,53.4399,20,0,0,0,0
1589497100,19.81,54.52,20,0,0,0,0
1589498000,19.44,56.62,20.6885559240083,1,0,0,0
1589498900,19.36,50.15,19.7487936349478,0,1,0,0
1589499800,18.83,50.22,19.4842933323437,0,1,0,0
1589500700,18.29,52.65,19.9980394780183,0,1,1,0
1589501600,17.95,55.75,20.7991274649254,1,1,1,1
1589502500,17.42,57.87,20.9737646328363,1,0,1,1
1589503400,17.05,61.25,19.6879671722357,1,0,1,1
1589504300,16.58,63.11,20.4557497473392,0,0,1,1
1589505200,16.54,65.1399,19.7476912768451,1,0,1,1
1589506100,16.6,65.0099,19.6734007976646,1,1,1,1
1589507000,16.45,67.1799,19.3616589044401,1,1,1,1
1589507900,15.98,70.8999,19.3742743943018,1,1,1,1
1589508800,15.58,73.7,20.0834831052717,1,1,1,1
1589509700,15.26,77.2,20.0421548902055,1,1,1,1
1589510600,14.64,80.7,19.6904706280295,1,1,1,1
1589511500,14.64,79.7,19.9908618320373,1,1,1,1
1589512400,14.74,79.5,18.5199203928869,0,1,1,1
1589513300,14.78,80.5,19.5967766304188,1,1,1,1
1589514200,14.58,81.1,20.6952485497054,1,1,1,1
1589515100,14.39,81.5,20.0577562398542,1,1,1,1
1589516000,14.74,81.1,19.9980778289947,1,1,1,1
1589516900,14.78,81.1,19.9098748995702,1,1,1,1
1589517800,15.11,79.2999,20.2616717534306,1,0,1,1
1589518700,15.43,77.6,20.5766873555079,1,1,1,1
1589519600,15.62,76.8999,19.0440143923354,0,1,1,1
1589520500,15.32,76.7999,18.5837218955862,1,1,0,1
1589521400,15.07,76.1,19.7724006118421,1,1,1,1
1589522300,15.14,75.2999,19.9191702157737,1,1,1,1
1589523200,15.08,76.7,20.7703366178835,1,1,1,1
1589524100,14.96,78,20.7721093870671,1,0,1,1
1589525000,14.83,79.2,19.0623154656096,1,1,1,1
1589525900,14.77,80.2999,19.7647414397634,1,1,0,1
1589526800,14.56,82.1,19.47732939555,1,1,0,1
1589527700,13.82,85.3999,19.4779394197703,1,1,0,1
1589528600,13.6,88.7,20.4970304744059,1,1,1,1
1589529500,13.94,87.2999,20.6226862962962,1,1,1,0
1589530400,14.17,86.3999,19.6254827890889,1,1,0,0
1589531300,14.06,86.8999,20.4681796022414,1,0,0,0
1589532200,13.86,87.3999,19.7607374143246,0,1,0,0
1589533100,13.76,87.7999,19.950211218887,0,1,1,0
1589534000,13.68,88.7,19.5649651645942,0,1,1,0
1589534900,13.52,89.2999,20,0,0,0,0
1589535800,13.29,90.5,20,0,0,0,0
1589536700,13.26,91.2999,20,0,0,0,0
1589537600,13.16,91.3999,20,0,0,0,0
1589538500,13.02,92.2999,20,0,0,0,0
1589539400,13.15,93.2,20,0,0,0,0
1589540300,13.07,93.7,20,0,0,0,0
1589541200,13.06,93.7,20,0,0,0,0
1589542100,13.3,94.5,20,0,0,0,0
1589543000,13.63,94.2,19.0684627664946,0,1,0,0
1589543900,13.83,94.7,20,0,0,0,0
1589544800,14.41,94.8999,20,0,0,0,0
1589545700,14.81,94.7999,19.0488941200495,0,1,0,0
1589546600,15.04,94.5,19.6279753478534,0,1,0,0
1589547500,15.16,94.3999,19.7857635970662,0,1,0,0
1589548400,15.4,94.1,19.6602515468804,0,1,0,0
1589549300,15.79,93.3999,19.2657254799728,0,1,0,0
1589550200,16.32,91,20,0,0,0,0
1589551100,17.8,81.5,19.2073940610203,0,1,0,0
1589552000,19,76.3999,20,0,0,0,0
1589552900,19.31,73.7999,20,0,0,0,0
1589553800,18.72,69.3999,20,0,0,0,0
1589554700,19.69,64.7699,20,0,0,0,0
1589555600,20.46,63.48,20,0,0,0,0
1589556500,19.59,64.8899,20,0,0,0,0
1589557400,18.97,65.35,19.6783783613747,1,1,0,0
1589558300,19.77,63.62,20,0,0,0,0
1589559200,20.41,61.77,20,0,0,0,0
1589560100,20.27,60.55,20.4355759918878,1,0,0,0
1589561000,20.53,61.09,20.0660512146109,1,0,0,0
1589561900,20.55,60.41,20.9368571512986,1,0,0,0
1589562800,20.2,62.49,20,0,0,0,0
1589563700,20.24,63.09,20.5372307694191,0,0,1,0
1589564600,20.26,63.7,20.9709786956036,0,0,1,0
1589565500,19.98,66.3999,20.7041941885134,1,0,0,0
1589566400,19.87,67.75,20,0,0,0,0
1589567300,19.84,67.95,20,0,0,0,0
1589568200,20.3,66.4299,20,0,0,0,0
1589569100,20.53,67.21,20,0,0,0,0
1589570000,20.06,66.8999,19.333414650567,0,1,0,0
1589570900,20.17,67.75,20,0,0,0,0
1589571800,20.53,66.9399,20,0,0,0,0
1589572700,20.89,67.1,20,0,0,0,0
1589573600,20.98,67.1699,20,0,0,0,0
1589574500,21.34,66.84,20.9874290496353,1,0,0,0
1589575400,20.66,69.5,20.8849837312811,1,0,1,0
1589576300,20.57,68.2799,20,0,0,0,0
1589577200,20.65,68.7599,20.0214353276863,0,0,1,0
1589578100,20.73,68.6899,20,0,0,0,0
1589579000,21.19,67.5099,20,0,0,0,0
1589579900,21.28,67.6799,20,0,0,0,0
1589580800,21.23,67.4099,20,0,0,0,0
1589581700,21.3,68.0499,20,0,0,0,0
1589582600,21.4,67.9099,20,0,0,0,0
1589583500,21.24,70.7,20.4556113204561,0,0,1,0
1589584400,20.62,74.2999,20,0,0,0,0
1589585300,20.41,73.3999,20,0,0,0,0
1589586200,20.49,73.8999,20,0,0,0,0
1589587100,20.29,74.3999,20,0,0,0,0
1589588000,20.15,73.5,19.9222579064709,0,0,1,1
1589588900,20.06,72.8999,18.4820559447517,0,1,0,1
1589589800,20.12,71,19.9138124716467,0,1,0,0
1589590700,20.19,72.1,18.9559284753403,0,1,1,1
1589591600,19.98,70.7999,21.1701672025649,1,1,1,1
1589592500,19.78,71,19.7331206949832,1,1,1,1
1589593400,19.45,72.1,19.9527919069954,1,0,1,1
1589594300,19.42,75.1,19.7842021896049,1,0,0,1
1589595200,19.16,78,19.368537627638,1,1,1,1
1589596100,18.91,80.2,19.1556707385161,0,1,1,1
1589597000,18.57,79.7,20.5455541211635,0,1,1,1
1589597900,18.67,80.2,19.8620264557903,1,1,1,1
1589598800,18.52,79.3999,19.4324990679767,1,1,1,1
1589599700,18.87,76,18.8614978587085,0,1,1,1
1589600600,19.22,74.3999,20.5790872942087,0,1,1,1
1589601500,19.39,72.3999,19.1022313283074,0,1,1,1
1589602400,19.47,73.8999,19.4880460500718,1,1,1,1
1589603300,19.25,73.8999,20.150002525572,1,1,1,1
1589604200,19.28,72.8999,19.1052856954607,1,1,1,1
1589605100,19.31,72.7999,20.8117635998776,1,1,1,1
1589606000,19.11,73.7999,20.3695856875148,1,1,1,1
1589606900,19.13,73,19.5170999046074,1,1,1,1
1589607800,19.21,73.5,18.5990344526535,1,1,1,1
1589608700,19.17,74.8999,18.5322960908748,1,1,1,1
1589609600,18.97,77.2999,20.0221976265497,1,0,1,1
1589610500,18.31,81.2,20.3969670403275,1,0,1,1
1589611400,18.16,82,21.5884010010413,1,0,1,1
1589612300,18.02,82.6,19.4729988293688,1,0,1,1
1589613200,15.34,84.3999,20.014641938654,1,0,1,1
1589614100,14.93,84.2999,20.0773333374214,0,1,1,1
1589615000,14.96,82.7999,18.9511574173085,0,1,1,1
1589615900,14.89,78.7,18.9624409962034,0,1,1,1
1589616800,14.86,78.7999,20,0,0,0,0
1589617700,14.89,80,20,0,0,0,0
1589618600,14.86,81.3999,20,0,0,0,0
1589619500,14.74,82.2999,20.6457765173703,1,0,0,0
1589620400,14.59,82.7,20.394417987361,1,0,0,0
1589621300,14.57,83.2999,20,0,0,0,0
1589622200,14.64,82.6,20,0,0,0,0
1589623100,14.74,82.1,20.1480304083484,1,0,0,0
1589624000,14.89,79.7,20.2594275873201,1,0,0,0
1589624900,15.12,76.1,20,0,0,0,0
1589625800,15.14,76.2999,20,0,0,0,0
1589626700,14.87,76.8999,20.5036080822355,0,0,1,0
1589627600,14.48,77.1,20,0,0,0,0
1589628500,14.38,77.2999,20,0,0,0,0
1589629400,14.24,77.8999,20,0,0,0,0
1589630300,14.11,78.2999,20.3314181027367,1,0,0,0
1589631200,14,78.7999,20.5534038502608,1,0,0,0
1589632100,13.97,78.7999,20.7075112151003,0,0,1,0
1589633000,13.93,77.1,20.4359850863309,0,0,1,0
1589633900,14.04,77.2,20,0,0,0,0
1589634800,14.11,77.5,20,0,0,0,0
1589635700,14.19,76.3999,20,0,0,0,0
1589636600,14.21,77.2,20,0,0,0,0
1589637500,14.19,76.2999,20,0,0,0,0
1589638400,14.31,76.2,20,0,0,0,0
1589639300,14.48,76.3999,20,0,0,0,0
1589640200,14.65,75.8999,20,0,0,0,0
1589641100,14.95,74.2,20,0,0,0,0
1589642000,15.21,72.6,20,0,0,0,0
1589642900,15.49,72.2,20,0,0,0,0
1589643800,16.14,72.2999,20,0,0,0,0
1589644700,16.7,71.7999,19.1400400143916,0,1,0,0
1589645600,16.46,69.7,20,0,0,0,0
1589646500,15.98,70.5,20,0,0,0,0
1589647400,16.17,68.45,20,0,0,0,0
1589648300,16.4,68.0099,20,0,0,0,0
1589649200,16.76,68.2799,20,0,0,0,0
1589650100,16.7,63.0099,20,0,0,0,0
1589651000,16.71,62.87,20.0264380064729,1,0,0,0
1589651900,17.35,61.59,20.58369765567,1,0,0,0
1589652800,17.91,62.6,20,0,0,0,0
1589653700,18.07,63.31,20,0,0,0,0
1589654600,17.85,59.62,20,0,0,0,0
1589655500,18.24,58.67,20,0,0,0,0
1589656400,18.21,57.39,20,0,0,0,0
1589657300,18.11,54.96,20,0,0,0,0
1589658200,17.69,61.5,20.9286339951146,1,0,0,0
1589659100,17.79,57.15,20,0,0,0,0
1589660000,18.48,54.72,20,0,0,0,0
1589660900,18.77,54.41,20,0,0,0,0
1589661800,18.69,54.95,20,0,0,0,0
1589662700,17.53,61.05,20,0,0,0,0
1589663600,17,62.43,20,0,0,0,0
1589664500,17.67,58.66,20,0,0,0,0
1589665400,17.93,57.42,20,0,0,0,0
1589666300,17.58,61.29,20,0,0,0,0
1589667200,17.3,60.0099,20,0,0,0,0
1589668100,17.07,64.7999,20,0,0,0,0
1589669000,17.16,62.5099,19.9520872986989,0,0,0,1
1589669900,17.78,60.08,19.5483419019119,0,0,0,1
1589670800,18.7,58.87,19.53941624062,0,0,0,1
1589671700,17.78,52.6299,20,0,0,0,0
1589672600,17.19,51.75,20,0,0,0,0
1589673500,17.22,51.58,19.8541380136137,0,0,0,1
1589674400,17.27,53.27,18.9601723638442,0,1,1,1
1589675300,16.8,55.83,20.0814225880427,1,1,1,1
1589676200,16.34,58.85,20.0692064642151,1,1,1,1
1589677100,15.89,63.74,19.89899549575,1,0,0,1
1589678000,15.61,65.33,20.4562282777424,1,1,1,1
1589678900,15.33,67.1899,20.2739979982955,1,1,1,1
1589679800,15.05,68.4099,19.709962249027,1,1,1,1
1589680700,14.8,69.5599,19.7017897153492,1,1,1,1
1589681600,14.54,70.3999,20.9245451529332,1,1,1,1
1589682500,14.23,72.1,20.275576763987,1,1,1,1
1589683400,14.04,72.6,19.2847972756653,1,1,1,1
1589684300,13.79,74.2999,20.7631165740763,1,1,1,1
1589685200,13.65,74.3999,20.1034532749478,1,1,1,1
1589686100,13.32,75.7,20.0231789593582,1,1,1,1
1589687000,12.56,79.1,20.5673046266786,1,1,1,1
1589687900,11.94,81.6,19.0290698289004,0,1,1,1
1589688800,12.02,80.2999,19.3868201990353,0,1,1,1
1589689700,11.96,80.1,19.8155661107999,0,1,1,1
1589690600,11.56,82.7,20.6554980315228,1,1,1,1
1589691500,11.28,82.1,19.171856791169,0,1,1,1
1589692400,11.31,82.6,19.7598107351166,0,1,1,0
1589693300,11.19,83.8999,20.6061029310292,1,1,1,1
1589694200,10.7,86,20.2053540318411,1,1,1,1
1589695100,10.14,86.8999,19.3739058750626,0,1,0,1
1589696000,9.85999,88.7999,19.3980611541994,0,1,0,1
1589696900,9.76999,89.7999,18.3646206940793,0,1,0,1
1589697800,9.79999,91,19.2846928024795,0,1,0,1
1589698700,9.81,91.7999,18.3315613939361,0,1,0,1
1589699600,9.65999,92.2999,20.6739700909076,1,0,0,0
1589700500,9.81,92.7999,20.6804778431561,1,1,0,0
1589701400,10.04,92.8999,20.3452436160001,1,1,1,1
1589702300,9.87,93.1,20.5804603694081,1,1,1,1
1589703200,9.68999,93.2,19.0469659101639,0,1,0,0
1589704100,9.65999,93.7,19.240621891468,0,1,0,0
1589705000,9.84,93.8999,19.6638247129887,0,1,0,0
1589705900,9.67999,94,20,0,0,0,0
1589706800,9.53999,93.6,20,0,0,0,0
1589707700,9.39999,94.3999,20,0,0,0,0
1589708600,9.54999,94.2999,20.1055911082761,1,0,0,0
1589709500,9.68999,94,20,0,0,0,0
1589710400,10.12,92.7999,20,0,0,0,0
1589711300,10.12,90.7,20,0,0,0,0
1589712200,9.31999,92,20,0,0,0,0
1589713100,9.29999,92,19.4752836052666,0,1,0,0
1589714000,9.18999,92.5,19.7384096551546,0,1,0,0
1589714900,9.23999,93.2,19.0206140507055,0,1,0,0
1589715800,9.39999,93,19.1494219555292,0,0,0,1
1589716700,9.07999,93.2,19.0037116709561,0,1,0,1
1589717600,9.01999,92.8999,20,0,0,0,0
1589718500,9.18999,93.7,20,0,0,0,0
1589719400,9.7,94.2,20.1443330225388,1,0,0,0
1589720300,10.26,94.6,20,0,0,0,0
1589721200,11.15,94.5,20,0,0,0,0
1589722100,11.99,94,20,0,0,0,0
1589723000,12.92,89,20,0,0,0,0
1589723900,13.18,87,19.2324798163857,0,1,0,0
1589724800,13.21,82.8999,19.448053643094,1,1,0,1
1589725700,13.51,81.5,19.786007255561,0,0,0,1
1589726600,14.06,80.2999,20,0,0,0,0
1589727500,15.13,78.2,20,0,0,0,0
1589728400,15.37,76.2999,20,0,0,0,0
1589729300,15.62,71.1,20.2338817556003,1,0,0,0
1589730200,16.51,73,20.245149394381,1,0,0,0
1589731100,17.13,72.2,20,0,0,0,0
1589732000,17.68,66.2899,20,0,0,0,0
1589732900,17.34,65.3999,20.6437424686755,1,0,0,0
1589733800,17.84,66.2699,20.3735189068957,1,0,0,0
1589734700,17.77,65.25,20.3120655005894,1,0,0,0
1589735600,17.95,63.11,20,0,0,0,0
1589736500,18.61,59.06,20.1625199409934,1,0,0,0
1589737400,19.35,49.4399,20.043643437843,1,0,0,0
1589738300,19.85,50.21,20,0,0,0,0
1589739200,20.02,49.83,19.0781139525718,0,0,0,1
1589740100,19.1,50.81,20,0,0,0,0
1589741000,20.35,48.24,20,0,0,0,0
1589741900,20.15,51.64,20,0,0,0,0
1589742800,18.83,50.86,20,0,0,0,0
1589743700,19.66,50.3199,20,0,0,0,0
1589744600,20.64,47.46,20,0,0,0,0
1589745500,19.99,48.7,20.3848236842656,0,1,1,0
1589746400,19.69,48.53,19.4206782217797,0,1,0,0
1589747300,19.26,50.45,20,0,0,0,0
1589748200,19.47,49.61,20,0,0,0,0
1589749100,19.26,48.1299,19.1682706676798,0,0,0,1
1589750000,19.88,46.61,19.294337853594,0,0,0,1
1589750900,20.2,47.59,20.7473190700237,0,0,1,0
1589751800,20.19,45.5,20.281526791207,0,0,1,0
1589752700,20.28,45.7,20.3075873831867,1,0,0,0
1589753600,20.12,46.4399,20.4603051502204,1,0,0,0
1589754500,19.62,48.5699,20,0,0,0,0
1589755400,18.64,51.84,20,0,0,0,0
1589756300,18.36,52.4399,20,0,0,0,0
1589757200,18.04,54.74,20,0,0,0,0
1589758100,17.97,53.66,20.5828753841743,0,0,1,0
1589759000,17.74,55.68,19.921064238302,0,0,0,1
1589759900,17.59,58.3199,20,0,0,0,0
1589760800,16.75,60.41,20.9084153211082,0,0,1,0
1589761700,16.49,62.31,21.1087971060732,1,0,1,0
1589762600,16.33,61.29,21.5323777190848,1,0,1,0
1589763500,16.35,63.77,20.3475165981411,1,1,1,0
1589764400,16.05,67.45,21.818856842033,1,1,1,0
1589765300,15.53,66.75,20.2981675161788,1,1,1,0
1589766200,15.82,68.5699,20.6398209696196,1,1,1,0
1589767100,15.57,70.3999,20.8606515415869,1,1,1,0
1589768000,15.44,70.6,20.1685226615295,1,1,1,0
1589768900,15.04,71.5,20.5756145945831,1,1,1,0
1589769800,14.55,74.2,19.2862269881856,1,1,0,1
1589770700,13.91,77.8999,19.8320243177336,0,1,1,0
1589771600,13.8,77.2999,18.7930534534132,0,1,1,1
1589772500,13.41,78,19.4641254521233,1,1,0,1
1589773400,13.01,81.2,21.3969833680641,1,0,1,1
1589774300,12.86,81.7,20.6142315616212,0,0,1,1
1589775200,12.56,83.1,19.1703527849324,1,1,1,1
1589776100,12.37,83.2,19.2741680354416,1,1,0,1
1589777000,12.25,84.5,20.1679452973175,1,1,0,1
1589777900,12.59,82.6,19.1871886749093,1,1,1,1
1589778800,12.29,83.7,20.7203654351298,1,1,1,1
1589779700,11.82,86.5,20.6680598991925,1,1,1,1
1589780600,11.7,86.1,20.7106454296026,1,1,1,1
1589781500,11.5,88.6,19.2852277181482,1,1,1,1
1589782400,11.33,90.3999,19.71451147757,1,1,0,1
1589783300,11.51,90,20.5690677081159,1,1,1,1
1589784200,11.66,90.1,20.2792781429017,1,0,1,1
1589785100,11.59,89.2,20.2576717794202,1,0,1,1
1589786000,11.39,89.3999,19.740588725183,1,1,1,1
1589786900,11.3,90,20.6316285044412,1,1,1,1
1589787800,11.14,90.6,19.3205748737568,1,1,0,1
1589788700,11.2,91.1,19.2778100034439,1,1,0,0
1589789600,11.46,90.5,19.8041368720743,1,1,0,0
1589790500,11.97,88.3999,20.1866663185142,1,0,0,0
1589791400,11.83,87.8999,20.0364650947714,1,0,0,0
1589792300,11.69,88.2,19.6959028051997,0,1,0,0
1589793200,11.83,88.2,20,0,0,0,0
1589794100,12.11,86.5,20,0,0,0,0
1589795000,11.83,87.8999,20,0,0,0,0
1589795900,11.45,88.7,20,0,0,0,0
1589796800,11.19,89.7999,20,0,0,0,0
1589797700,11.01,90.2999,20,0,0,0,0
1589798600,10.95,91.5,20,0,0,0,0
1589799500,11.05,92.1,20,0,0,0,0
1589800400,11.3,91.2,20,0,0,0,0
1589801300,11.41,91.6,20,0,0,0,0
1589802200,11.95,90.3999,19.6971479923419,0,0,0,1
1589803100,12.06,90.2,19.4826286185214,0,0,0,1
1589804000,12.12,90.2,19.020694675571,0,0,0,1
1589804900,12.29,90.5,19.3396921272263,0,0,0,1
1589805800,12.72,90.1,19.1730812925629,0,0,0,1
1589806700,13.3,89.5,19.1067620812492,0,0,0,1
1589807600,13.7,88.7999,19.0132277295834,0,0,0,1
1589808500,14.23,86.8999,20,0,0,0,0
1589809400,15.09,84.2999,20,0,0,0,0
1589810300,15.25,85.5,20,0,0,0,0
1589811200,15.08,86.1,19.1756107373842,0,1,0,0
1589812100,15.68,82.8999,19.7862823761442,0,1,0,1
1589813000,16.94,80,20.4857143847386,1,1,0,0
1589813900,17.18,82.1,20,0,0,0,0
1589814800,16.79,83.1,20,0,0,0,0
1589815700,17.61,81.7999,20,0,0,0,0
1589816600,17.66,82.2,19.1780176411153,0,0,0,1
1589817500,19.24,75.2,20,0,0,0,0
1589818400,19.48,75.7999,19.5607459282756,0,1,0,0
1589819300,20.58,72.2,19.7987619900248,0,1,0,0
1589820200,21.45,70.3999,20.0178822793855,1,1,0,0
1589821100,21.93,70.8999,19.3942809737458,1,1,0,0
1589822000,21.26,69.24,19.8278222539744,0,1,0,0
1589822900,21.17,74.2,19.00756655122,0,1,0,0
1589823800,21.66,69.4299,19.9431138890907,0,1,0,0
1589824700,22.79,68.59,19.0292567754738,0,1,0,0
1589825600,23,71.2,20,0,0,0,0
1589826500,22.25,73.2999,20,0,0,0,0
1589827400,21.77,74.2,20,0,0,0,0
1589828300,21.83,70.3999,20.2660632895297,0,0,1,0
1589829200,23.39,66.24,20,0,0,0,0
1589830100,24.06,67.6499,20,0,0,0,0
1589831000,23.3,68.86,20,0,0,0,0
1589831900,23.18,68.59,20,0,0,0,0
1589832800,22.77,70.5,20,0,0,0,0
1589833700,22.4,70.5,20.2675626581685,1,1,0,0
1589834600,22.41,71.8999,20.8395699034159,1,0,0,0
1589835500,22.64,71.6,20,0,0,0,0
1589836400,22.68,69.73,20,0,0,0,0
1589837300,24.33,66.1599,20,0,0,0,0
1589838200,23.71,70.1,20,0,0,0,0
1589839100,22.8,70.7,20,0,0,0,0
1589840000,22.45,70.7,20,0,0,0,0
1589840900,22.65,72.8999,20,0,0,0,0
1589841800,22.47,73.2,20,0,0,0,0
1589842700,22.43,71.5,20,0,0,0,0
1589843600,22.41,73,19.958361577171,0,0,0,1
1589844500,22.04,74.7999,20,0,0,0,0
1589845400,21.82,74.7999,20,0,0,0,0
1589846300,21.74,75.7,20.1091273511238,1,1,0,0
1589847200,21.51,77.7,19.5934780488764,1,1,0,0
1589848100,21.17,80.1,19.4229663822824,1,1,0,1
1589849000,20.81,81.2,19.6382934000248,1,0,0,1
1589849900,20.68,81.2999,21.28082718686,1,0,1,0
1589850800,20.62,81.8999,19.1122282013307,0,1,1,1
1589851700,20.49,82.7999,19.7397418942928,1,1,0,1
1589852600,20.38,83.2999,19.3889983682998,1,1,1,1
1589853500,20.32,83.7,19.9070805867855,1,1,1,1
1589854400,20.24,83.8999,19.9187188301095,1,1,0,1
1589855300,20.27,84,19.2380028851979,0,1,0,0
1589856200,20.06,85.5,19.0272396030004,1,1,0,1
1589857100,19.88,85.8999,19.3079825867506,1,1,0,1
1589858000,19.78,85.7999,20.5283416756054,1,0,1,1
1589858900,19.62,86.1,20.2937193049703,1,1,1,1
1589859800,19.35,86.2,20.1083697313289,1,1,0,1
1589860700,19.02,87.1,19.6636857298713,1,1,0,1
1589861600,18.76,88.2999,19.8353391960064,1,1,0,1
1589862500,18.67,88.8999,20.4978146793284,1,1,1,1
1589863400,18.49,89,20.2175701856741,1,1,1,1
1589864300,18.32,89.6,20.3008042452335,1,1,1,1
1589865200,18.35,89.7999,19.2422820971975,1,1,0,1
1589866100,18.35,89.8999,19.1246654297473,1,1,1,1
1589867000,18.13,90.2,18.8671934202533,1,1,1,1
1589867900,17.82,91,20.1309022672458,1,1,1,1
1589868800,17.69,91.5,19.3944960916917,1,1,1,1
1589869700,17.57,91.8999,21.1000358647285,1,1,1,0
1589870600,17.51,92.5,20.3413495962071,1,1,1,1
1589871500,17.43,92.7999,20.2280522873325,1,1,1,0
1589872400,17.16,93.1,21.444602530309,1,1,1,0
1589873300,16.87,93.5,20.715226004702,1,1,1,0
1589874200,16.69,93.8999,21.0886063924471,1,1,1,0
1589875100,16.67,93.7999,20.6692337390801,1,1,1,0
1589876000,16.59,94.2,20.6461685774475,1,0,1,0
1589876900,16.6,94.1,20,0,0,0,0
1589877800,16.49,94.2,20,0,0,0,0
1589878700,16.44,94.2,20,0,0,0,0
1589879600,16.15,94.7,20,0,0,0,0
1589880500,16.04,95,20,0,0,0,0
1589881400,16.23,94.7,20,0,0,0,0
1589882300,16.21,94.8999,20,0,0,0,0
1589883200,16.13,95.6,20,0,0,0,0
1589884100,16.34,95,20,0,0,0,0
1589885000,16.19,94.7999,20,0,0,0,0
1589885900,15.83,94.6,20,0,0,0,0
1589886800,15.46,94.8999,20.0302685010237,1,0,0,0
1589887700,15.03,95.6,20.8296807028857,1,0,0,0
1589888600,14.89,95.3999,20.7035191118879,1,0,0,0
1589889500,14.97,95.6,20.4017135245786,1,1,0,0
1589890400,15.07,95.7,20.8476999770234,1,1,0,0
1589891300,15.42,96.1,19.0741420903889,0,1,0,0
1589892200,15.98,96.3999,19.0734647776888,0,1,0,0
1589893100,16.86,96.3999,20,0,0,0,0
1589894000,17.41,96.5,20.7009560736788,1,0,0,0
1589894900,17.83,96.3999,20.3827206194509,1,1,0,0
1589895800,18.12,95.2999,20.315325846492,1,1,0,0
1589896700,18.5,94,20,0,0,0,0
1589897600,18.99,90.6,20,0,0,0,0
1589898500,19.09,87.8999,20,0,0,0,0
1589899400,19.99,83.5,20,0,0,0,0
1589900300,20.85,81,19.6932899807113,0,1,0,0
1589901200,21.14,80.2,20,0,0,0,0
1589902100,21.41,79.2999,20.5728724109528,0,0,1,0
1589903000,21.92,76.2999,20,0,0,0,0
1589903900,22.68,76.8999,20,0,0,0,0
1589904800,23.58,74,20,0,0,0,0
1589905700,24.38,67.95,20,0,0,0,0
1589906600,24.89,68.0699,20,0,0,0,0
1589907500,25.02,64.22,20,0,0,0,0
1589908400,25.05,65.25,20,0,0,0,0
1589909300,25.3,61.71,20,0,0,0,0
1589910200,25.82,60.8199,20,0,0,0,0
1589911100,26.43,61.42,20,0,0,0,0
1589912000,26.73,60.2,20,0,0,0,0
1589912900,26.99,59.05,20,0,0,0,0
1589913800,27.69,58.91,20,0,0,0,0
1589914700,28.08,53.3799,20.6166492354016,1,0,0,0
1589915600,28.7,55.1,20,0,0,0,0
1589916500,29.19,51.9,20,0,0,0,0
1589917400,29.46,53.34,20,0,0,0,0
1589918300,29.39,49.87,20,0,0,0,0
1589919200,29.65,50,20,0,0,0,0
1589920100,29.65,49.1299,20,0,0,0,0
1589921000,29.8,51.95,20,0,0,0,0
1589921900,29.09,50.67,20,0,0,0,0
1589922800,28.69,50.2,19.9722192350413,0,1,0,0
1589923700,28.7,51.3799,19.491221240331,0,1,0,0
1589924600,28.02,50.4,20,0,0,0,0
1589925500,28.48,48.59,20.29876800297,0,0,1,0
1589926400,27.09,64,20.318848888351,0,0,1,0
1589927300,25.24,65.0699,20.1293985827672,0,0,1,0
1589928200,24.59,67.0399,20,0,0,0,0
1589929100,24.43,67.4099,20,0,0,0,0
1589930000,24.5,67.7899,20,0,0,0,0
1589930900,24.42,69.99,20,0,0,0,0
1589931800,24.2,71,20,0,0,0,0
1589932700,24.09,71.7999,20.5285309836268,1,0,0,0
1589933600,23.89,73.1,21.0615207552428,1,1,1,0
1589934500,23.63,74.3999,20.9452883418834,1,0,1,0
1589935400,23.5,72.1,21.8122471057497,1,1,1,0
1589936300,23.27,64.46,20.37068796427,1,1,1,0
1589937200,21.93,67.6299,19.5849476014999,1,1,1,1
1589938100,20.61,79.5,20.8308805424992,0,0,1,1
